st_tefferr2,st_raderr2,st_teff,pl_trandep,pl_orbpererr1,st_raderr1,pl_radeerr2,pl_insol,pl_trandeperr2,pl_insolerr1,st_tefferr1,pl_insolerr2,pl_trandeperr1,pl_orbper,pl_eqt,pl_orbpererr2,dec,ra,st_rad,pl_rade,pl_radeerr1,disposition,source,pl_rad_to_star_rad_ratio,pl_signal_significance
-131.7,-0.09,6171.0,9116.0,0.0005692,0.09,-1.05111,709.373,-540.214,0.0,131.7,0.0,540.214,2.67581,1437.0,-0.0005692,-29.800642,205.607979,1.66,15.7041,1.05111,CANDIDATE,TESS,9.460301204819277,16.874794063093514
-123.1,-0.05,5139.0,1104.0,3.88e-05,0.05,-0.260366,42.4479,-123.894,0.0,123.1,0.0,123.894,7.5138657,711.0,-3.88e-05,-60.083478,143.94571,0.89,3.23033,0.260366,CANDIDATE,TESS,3.6295842696629212,8.910843140103637
-138.3,-0.05,6139.0,6329.0,4.08e-05,0.05,-0.54761,44.9857,-320.503,0.0,138.3,0.0,320.503,26.1622122,721.0,-4.08e-05,-54.738876,166.728463,1.14,10.1227,0.54761,CANDIDATE,TESS,8.879561403508772,19.747085050685953
-131.1,-0.05,5822.0,3698.0,1.6e-06,0.05,-0.443924,1085.74,-283.038,0.0,131.1,0.0,283.038,0.9097915,1599.0,-1.6e-06,-33.265959,190.978266,1.09,6.92737,0.443924,CANDIDATE,TESS,6.355385321100917,13.065383446745667
-133.9,-0.07,6876.0,6392.0,4.16e-05,0.07,-0.769173,95.8499,-451.093,0.0,133.9,0.0,451.093,10.8089555,871.0,-4.16e-05,-46.173632,184.349287,1.49,11.7906,0.769173,CANDIDATE,TESS,7.913154362416107,14.17002702325241
-64.0,-0.0060383,3087.0,2594.7383621,0.0002083,0.0060383,-0.3106976,9.6425737,-264.6818,0.0,64.0,0.0,264.6818,2.2059167,449.4361398,-0.0002083,-40.041874,205.923928,0.202097,1.0369208,0.3106976,CANDIDATE,TESS,5.1308074835351345,9.803236800188
0.0,-0.0622965,6055.0,6241.2619064,6.2e-06,0.0622965,-0.5259388,327.8306693,-60.82712,0.0,0.0,0.0,60.82712,9.2897006,1085.2558727,-6.2e-06,-5.079485,166.429628,1.41549,11.4812614,0.5259388,CONFIRMED,TESS,8.111156843213305,102.60656605803464
-128.1,-0.06,5035.0,2103.0,1.48e-05,0.06,-0.304298,221.979,-102.839,0.0,128.1,0.0,102.839,3.8030207,1075.0,-1.48e-05,-69.651839,187.441996,1.01,4.18884,0.304298,CANDIDATE,TESS,4.147366336633663,20.449440387401665
-157.0,-0.01,3230.0,101822.0,5.27e-05,0.01,-0.573561,0.130568,-5388.26,0.0,157.0,0.0,5388.26,32.5444769,167.0,-5.27e-05,-62.347402,101.568127,0.38,11.9952,0.573561,CANDIDATE,TESS,31.566315789473684,18.897009424192596
-130.3,-0.1,5188.0,1137.0,5.9e-06,0.1,-0.560367,296.761,-143.497,0.0,130.3,0.0,143.497,1.5840089,1156.0,-5.9e-06,-71.183844,174.171991,1.72,5.90757,0.560367,CANDIDATE,TESS,3.4346337209302327,7.923510596040335
-131.3,-0.12,7155.0,4470.0,5.12e-05,0.12,-0.989942,2429.4,-293.465,0.0,131.3,0.0,293.465,5.015806,1955.0,-5.12e-05,-55.270452,204.212654,2.37,14.6529,0.989942,CANDIDATE,TESS,6.182658227848101,15.231799362786024
-121.3,-0.11,6466.0,8397.0,9.2e-06,0.11,-1.02796,511.088,-355.39,0.0,121.3,0.0,355.39,3.917482,1324.0,-9.2e-06,-25.55393,220.652699,1.54,13.4773,1.02796,CANDIDATE,TESS,8.751493506493507,23.62756408452686
-136.0,0.0,5614.0,14968.0,8.86e-05,0.0,0.0,95.5652,-1571.56,0.0,136.0,0.0,1571.56,12.2981251,871.0,-8.86e-05,-66.264426,230.389105,0.87,9.70951,0.0,CANDIDATE,TESS,11.16035632183908,9.5242943317468
-123.0,0.0,5526.0,11001.0,5.8e-06,0.0,0.0,529.415,-2314.59,0.0,123.0,0.0,2314.59,2.5354002,1336.0,-5.8e-06,-44.354316,215.116596,1.34,15.299,0.0,CANDIDATE,TESS,11.417164179104477,4.752893601026531
-130.0,-0.08,6520.0,4416.0,4.82e-05,0.08,-0.544562,353.841,-169.213,0.0,130.0,0.0,169.213,11.1860909,1208.0,-4.82e-05,-69.344992,167.584824,1.69,10.3662,0.544562,CANDIDATE,TESS,6.133846153846154,26.097285669540756
-129.4,-0.06,5137.0,19146.0,7.6e-06,0.06,-0.911105,17.6496,-974.887,0.0,129.4,0.0,974.887,7.3144752,571.0,-7.6e-06,-32.719293,218.944637,0.99,13.336,0.911105,CANDIDATE,TESS,13.470707070707071,19.63919920975457
-122.0,0.0,5832.0,13164.0,6.84e-05,0.0,0.0,58.6863,-841.322,0.0,122.0,0.0,841.322,12.9414603,771.0,-6.84e-05,-54.400652,217.985495,1.01,10.6791,0.0,CANDIDATE,TESS,10.573366336633663,15.646803483089709
0.0,-0.0742387,6580.0,7083.7091188,2.2e-06,0.0742387,-0.6635232,1434.7738788,-64.40354,0.0,0.0,0.0,64.40354,4.0860495,1569.6962289,-2.2e-06,-34.989907,158.22503,1.47741,13.0323437,0.6635232,CONFIRMED,TESS,8.821074515537326,109.98943720795471
-128.4,-0.07,6396.0,8746.0,4e-06,0.07,-0.65901,1222.01,-132.122,0.0,128.4,0.0,132.122,3.1651539,1647.0,-4e-06,-49.275979,224.571478,1.57,14.2867,0.65901,CANDIDATE,TESS,9.099808917197452,66.19639424168571
-133.7,-0.07,6139.0,8511.0,1.15e-05,0.07,-0.648967,160.545,-251.448,0.0,133.7,0.0,251.448,6.5568726,991.0,-1.15e-05,-73.522601,229.883712,1.36,12.6672,0.648967,CANDIDATE,TESS,9.314117647058822,33.84795265820368
-125.2,-0.1,4390.0,12787.0,1.1e-06,0.1,-1.20505,135.481,-302.909,0.0,125.2,0.0,302.909,2.3207203,950.0,-1.1e-06,-33.969293,229.294897,1.2,14.0426,1.20505,CANDIDATE,TESS,11.702166666666667,42.213998263504884
-122.0,0.0,6158.0,16650.0,7.2e-06,0.0,0.0,570.926,-1633.56,0.0,122.0,0.0,1633.56,2.5001306,1361.0,-7.2e-06,-66.810824,237.006147,1.42,17.7461,0.0,CANDIDATE,TESS,12.49725352112676,10.192463086755307
-127.6,-0.05,5624.0,12286.0,2.63e-05,0.05,-1.18521,13.367,-2311.3,0.0,127.6,0.0,2311.3,25.0709977,532.0,-2.63e-05,-65.289713,81.700204,0.94,11.9941,1.18521,CANDIDATE,TESS,12.75968085106383,5.315623242331156
-128.5,-0.05,6094.0,13850.0,5.5e-06,0.05,-0.64675,184.928,-638.063,0.0,128.5,0.0,638.063,3.5911377,1027.0,-5.5e-06,-45.54122,230.134223,0.99,11.6235,0.64675,CANDIDATE,TESS,11.74090909090909,21.70632053574647
-157.0,-0.07,3505.0,48991.0,2.1e-06,0.07,-1.49714,66.6916,-2636.39,0.0,157.0,0.0,2636.39,1.1235117,796.0,-2.1e-06,-79.454095,220.664082,0.58,12.5587,1.49714,CANDIDATE,TESS,21.65293103448276,18.5826072773755
-132.8,-0.07,6707.0,3530.0,2.49e-05,0.07,-0.472239,2834.56,-161.944,0.0,132.8,0.0,161.944,4.315664,2032.0,-2.49e-05,-64.822103,195.799598,1.56,8.30372,0.472239,CANDIDATE,TESS,5.322897435897436,21.79765844983451
-128.9,-0.0925125,6218.9,2255.7900517,0.0011875,0.0925125,-0.8036091,95.0227177,-121.01435,0.0,128.9,0.0,121.01435,35.7890963,796.2998086,-0.0011875,-59.005736,84.885928,1.90288,9.2051754,0.8036091,CANDIDATE,TESS,4.837496531573194,18.640682296768937
-130.7,-0.08,6010.0,10940.0,1.5e-06,0.08,-0.80647,2086.88,-184.229,0.0,130.7,0.0,184.229,1.6930171,1882.0,-1.5e-06,-70.892253,163.506946,1.64,16.2172,0.80647,CANDIDATE,TESS,9.888536585365854,59.3826162004896
-80.0,-0.05,6380.0,416.0,1.7e-06,0.05,-1.44458,28733.4,-795.546,0.0,80.0,0.0,795.546,1.0014437,3627.0,-1.7e-06,-31.927233,160.180141,1.18,4.71785,1.44458,FALSE POSITIVE,TESS,3.998177966101695,0.5229113087112498
-122.0,0.0,6119.0,7591.0,2.93e-05,0.0,0.0,1263.12,-525.895,0.0,122.0,0.0,525.895,3.8647617,1660.0,-2.93e-05,-53.575927,207.195682,1.83,13.7097,0.0,CANDIDATE,TESS,7.491639344262294,14.43444033504787
-120.6,-0.06,4354.0,2031.0,1.54e-05,0.06,-0.268882,60.9199,-133.989,0.0,120.6,0.0,133.989,4.2807848,778.0,-1.54e-05,-65.507496,88.963569,0.69,2.8386,0.268882,CANDIDATE,TESS,4.113913043478261,15.157960728119471
-122.0,0.0,5980.0,5180.0,0.000178,0.0,0.0,32.4592,-164.986,0.0,122.0,0.0,164.986,37.8575614,664.0,-0.000178,-54.279518,96.949049,1.17,7.35774,0.0,CANDIDATE,TESS,6.288666666666667,31.396603348162877
-122.0,0.0,6452.0,16245.0,0.0008788,0.0,0.0,1190.1,-1034.87,0.0,122.0,0.0,1034.87,3.1791661,1636.0,-0.0008788,-57.150013,207.421621,1.16,12.9563,0.0,CANDIDATE,TESS,11.169224137931035,15.697623856136522
-136.6,-0.1,6387.0,3072.0,4.1e-05,0.1,-0.638045,132.955,-163.299,0.0,136.6,0.0,163.299,10.3031578,946.0,-4.1e-05,-61.443076,198.888298,2.01,11.0446,0.638045,CANDIDATE,TESS,5.494825870646767,18.81211764922014
-129.0,-0.07,6498.0,8862.0,2.15e-05,0.07,-0.746823,719.754,-329.092,0.0,129.0,0.0,329.092,5.4863844,1442.0,-2.15e-05,-68.521148,221.805701,1.61,14.247,0.746823,CANDIDATE,TESS,8.849068322981365,26.92864001555796
-157.0,-0.01,3172.0,104433.0,9.83e-05,0.01,-0.616245,46.706,-5061.15,0.0,157.0,0.0,5061.15,1.2864856,728.0,-9.83e-05,-39.909393,231.025033,0.45,14.0003,0.616245,CANDIDATE,TESS,31.111777777777775,20.634243205595567
-128.2,-0.07,6332.0,9659.0,2.93e-05,0.07,-1.09561,975.759,-902.698,0.0,128.2,0.0,902.698,4.8934688,1557.0,-2.93e-05,-68.716999,179.587735,1.56,15.84,1.09561,CANDIDATE,TESS,10.153846153846153,10.700145563632578
-125.7,-0.06,5265.0,9343.0,3.78e-05,0.06,-0.625776,20.0861,-344.459,0.0,125.7,0.0,344.459,18.184189,589.0,-3.78e-05,-35.230579,225.83705,1.09,9.90639,0.625776,CONFIRMED,TESS,9.08843119266055,27.123692514929207
-157.0,-0.03,3598.0,26747.0,0.0014001,0.03,-0.730028,20.3906,-2379.54,0.0,157.0,0.0,2379.54,4.3664669,592.0,-0.0014001,-38.861661,223.135822,0.59,9.52505,0.730028,CANDIDATE,TESS,16.144152542372883,11.24040780991284
-64.0,-0.0152398,3719.0,1953.2615465,6.4e-06,0.0152398,-0.4014483,48.4615319,-132.80658,0.0,64.0,0.0,132.80658,2.5989031,672.9286739,-6.4e-06,-8.511083,160.065852,0.512361,2.4312854,0.4014483,CONFIRMED,TESS,4.745258518895858,14.707566044543876
-64.0,-0.0152398,3719.0,1969.101717,1.22e-05,0.0152398,-0.1998548,22.0222982,-161.41327,0.0,64.0,0.0,161.41327,4.6955986,552.5039779,-1.22e-05,-8.511083,160.065852,0.512361,2.6626375,0.1998548,CONFIRMED,TESS,5.1967997173867655,12.199131564585736
-64.0,-0.0152398,3719.0,1317.715762,3.26e-05,0.0152398,-0.5570875,12.6834573,-145.70102,0.0,64.0,0.0,145.70102,7.1024749,481.3147406,-3.26e-05,-8.511083,160.065852,0.512361,1.9895244,0.5570875,CONFIRMED,TESS,3.883051988734506,9.043970742277576
-122.0,0.0,6617.0,6083.0,4.18e-05,0.0,0.0,410.215,-332.127,0.0,122.0,0.0,332.127,7.7103227,1253.0,-4.18e-05,-51.927424,210.847138,1.2,8.52513,0.0,CANDIDATE,TESS,7.104275000000001,18.315283009210333
-132.1,-0.06,6604.0,9502.0,1.04e-05,0.06,-0.70564,1049.57,-421.215,0.0,132.1,0.0,421.215,3.4714821,1585.0,-1.04e-05,-57.331284,206.35273,1.41,13.2477,0.70564,CANDIDATE,TESS,9.395531914893617,22.55855085882507
-126.7,-0.17,5965.0,1326.0,4.8e-05,0.17,-0.856679,316.166,-106.319,0.0,126.7,0.0,106.319,5.8778295,1174.0,-4.8e-05,-65.8513,221.42572,3.34,11.2784,0.856679,CANDIDATE,TESS,3.376766467065868,12.471900601021455
-111.6,-0.04,4853.5,988.0,2.48e-05,0.04,-0.163219,98.978,-60.2363,0.0,111.6,0.0,60.2363,6.5479496,878.0,-2.48e-05,-62.725017,63.937745,0.73,2.28629,0.163219,CANDIDATE,TESS,3.1319041095890414,16.402069848247653
-141.6,-0.07,7723.0,2514.0,0.0001229,0.07,-0.432459,245.088,-111.521,0.0,141.6,0.0,111.521,23.136755,1102.0,-0.0001229,-66.703343,166.596115,2.04,9.05398,0.432459,CANDIDATE,TESS,4.438225490196078,22.54283946521283
-149.5,-0.06,7944.0,9216.0,4.58e-05,0.06,-3.36431,3083.68,-4118.18,0.0,149.5,0.0,4118.18,8.6243051,2076.0,-4.58e-05,-60.620203,211.969321,1.47,16.2074,3.36431,CANDIDATE,TESS,11.02544217687075,2.237881782729264
-128.1,-0.13,6386.0,4327.0,1.04e-05,0.13,-1.07144,541.267,-311.241,0.0,128.1,0.0,311.241,3.5171227,1343.0,-1.04e-05,-54.762928,209.796777,2.16,14.6605,1.07144,CANDIDATE,TESS,6.787268518518518,13.902410029526958
-125.0,0.0,5359.0,40878.0,3.5e-06,0.0,0.0,206.767,-762.533,0.0,125.0,0.0,762.533,4.140097,1056.0,-3.5e-06,-49.596217,222.562817,0.82,16.9028,0.0,CANDIDATE,TESS,20.613170731707317,53.608171711912796
-127.1,-0.07,5831.0,7657.0,2.48e-05,0.07,-0.647509,191.471,-286.406,0.0,127.1,0.0,286.406,8.0136668,1036.0,-2.48e-05,-67.938798,232.605222,1.4,11.825,0.647509,CANDIDATE,TESS,8.446428571428571,26.734775109459996
0.0,0.0,5370.0,2338.8745559,0.0002966,0.0,-0.2115415,468.2559879,-28.736029,0.0,0.0,0.0,28.736029,4.7359232,1186.425806,-0.0002966,-9.399365,161.706905,2.7871499,13.5752589,0.2115415,CONFIRMED,TESS,4.870659773268743,81.39171059091011
-121.4,-0.05,4758.0,2618.0,6.07e-05,0.05,-0.345185,26.8131,-283.445,0.0,121.4,0.0,283.445,16.9356875,633.0,-6.07e-05,-63.465599,102.540676,0.71,3.59731,0.345185,CANDIDATE,TESS,5.066633802816901,9.236359787613118
-157.0,-0.02,3314.0,60692.0,0.0003361,0.02,-0.934747,39.1755,-4986.43,0.0,157.0,0.0,4986.43,1.9647786,696.0,-0.0003361,-53.357187,206.54904,0.64,15.9566,0.934747,CANDIDATE,TESS,24.932187499999998,12.171433269894493
-122.0,0.0,6022.0,14573.0,9.6e-06,0.0,0.0,132.245,-793.71,0.0,122.0,0.0,793.71,3.3421583,944.0,-9.6e-06,-27.418351,219.53997,1.46,16.3017,0.0,CANDIDATE,TESS,11.16554794520548,18.360610298471734
-123.7,-0.1,6431.0,5964.0,2.44e-05,0.1,-0.830921,907.188,-259.119,0.0,123.7,0.0,259.119,4.8332515,1528.0,-2.44e-05,-51.818041,216.321837,2.11,14.6312,0.830921,CANDIDATE,TESS,6.934218009478673,23.016451900478156
-128.6,-0.05,5247.0,2711.0,0.0001799,0.05,-0.279526,10.2931,-153.955,0.0,128.6,0.0,153.955,42.7305626,499.0,-0.0001799,-60.917584,85.08377,0.83,4.03815,0.279526,CANDIDATE,TESS,4.865240963855422,17.60904160306583
-210.1,0.0,4536.1,857.0,3.04e-05,0.0,0.0,0.0,-75.297,0.0,210.1,0.0,75.297,3.9525732,0.0,-3.04e-05,17.310927,280.505862,0.0,0.0,0.0,FALSE POSITIVE,TESS,0.0,11.381595548295417
-137.4,-0.06,6967.0,1395.0,0.0002228,0.06,-0.23059,165.508,-49.1893,0.0,137.4,0.0,49.1893,17.7505864,999.0,-0.0002228,20.560674,280.882334,1.38,4.72963,0.23059,CANDIDATE,TESS,3.4272681159420295,28.3598262223695
-122.6,-0.07,5684.0,635.0,1.22e-05,0.07,-0.224801,736.757,-37.2613,0.0,122.6,0.0,37.2613,3.9963956,1451.0,-1.22e-05,42.868196,1.21215,1.52,3.52475,0.224801,CANDIDATE,TESS,2.3189144736842104,17.041810135448845
-129.3,-0.06,6153.0,1040.0,0.0052691,0.06,-0.253154,75.5957,-74.2322,0.0,129.3,0.0,74.2322,20.86399,821.0,-0.0052691,42.77064,5.462265,1.2,3.8434,0.253154,CANDIDATE,TESS,3.2028333333333334,14.010092655208924
-109.9,-0.06,6336.4,1170.0,3.53e-05,0.06,-3.97592,194.213,-3663.68,0.0,109.9,0.0,3663.68,5.9867942,1040.0,-3.53e-05,24.267798,9.208188,1.37,10.5818,3.97592,CANDIDATE,TESS,7.723941605839415,0.31935103502489304
-194.0,-0.0761156,6157.0,16514.0482965,3.4e-06,0.0761156,-1.115898,153.0394528,-111.70845,0.0,194.0,0.0,111.70845,14.066109,897.0581591,-3.4e-06,-40.516347,155.637125,1.47641,21.5662738,1.115898,FALSE POSITIVE,TESS,14.607239046064441,147.83168414296324
-163.2,-0.06,6500.6,10524.0,8.7e-06,0.06,-0.593607,162.179,-166.842,0.0,163.2,0.0,166.842,20.3292125,994.0,-8.7e-06,54.773557,338.805332,1.37,14.2065,0.593607,CANDIDATE,TESS,10.36970802919708,63.07764232027906
-163.2,-0.06,6500.6,1773.0,0.0003279,0.06,-0.375427,221.595,-146.806,0.0,163.2,0.0,146.806,30.5055627,1074.0,-0.0003279,54.773557,338.805332,1.37,5.65993,0.375427,CANDIDATE,TESS,4.131335766423358,12.07716305873057
-163.2,-0.06,6500.6,988.0,2.22e-05,0.06,-0.214738,160.463,-47.2118,0.0,163.2,0.0,47.2118,8.9965133,991.0,-2.22e-05,54.773557,338.805332,1.37,4.26079,0.214738,CANDIDATE,TESS,3.1100656934306565,20.92697164691878
-163.2,-0.06,6500.6,1437.0,0.0,0.06,-0.365525,77.417,-135.442,0.0,163.2,0.0,135.442,0.0,826.0,0.0,54.773557,338.805332,1.37,5.18833,0.365525,CANDIDATE,TESS,3.7871021897810215,10.609707476262901
-107.5,-0.08,5818.9,795.0,1.5e-05,0.08,-0.286709,376.594,-46.8359,0.0,107.5,0.0,46.8359,5.0569708,1227.0,-1.5e-05,35.389041,15.78859,1.8,5.09264,0.286709,CONFIRMED,TESS,2.8292444444444445,16.974158711586625
-124.8,-0.05,5745.0,350.0,2.56e-05,0.05,-0.152719,370.484,-37.7777,0.0,124.8,0.0,37.7777,3.8388774,1222.0,-2.56e-05,33.878756,2.214012,1.01,1.94873,0.152719,CANDIDATE,TESS,1.9294356435643565,9.264724956786676
-119.2,-0.05,4859.0,1000.0,0.0,0.05,-0.227903,60.1386,-117.536,0.0,119.2,0.0,117.536,0.0,775.0,0.0,20.856765,4.182463,0.75,2.4364,0.227903,CANDIDATE,TESS,3.248533333333333,8.508031581813231
-49.0,0.0,4481.6,487.0,2.66e-05,0.0,0.0,23.0984,-44.7622,0.0,49.0,0.0,44.7622,9.5160627,610.0,-2.66e-05,-57.087293,99.411971,8.18,17.807,0.0,CANDIDATE,TESS,2.1768948655256724,10.879715474217084
-130.0,-0.05,5564.0,732.0,3.01e-05,0.05,-0.162042,123.542,-50.5641,0.0,130.0,0.0,50.5641,6.8672313,928.0,-3.01e-05,-67.664501,278.028578,0.91,2.31017,0.162042,CANDIDATE,TESS,2.5386483516483516,14.476674162103151
-130.0,-0.05,5564.0,1007.0,8.04e-05,0.05,-0.190459,61.6019,-69.9874,0.0,130.0,0.0,69.9874,12.9587054,780.0,-8.04e-05,-67.664501,278.028578,0.91,2.49711,0.190459,CANDIDATE,TESS,2.744076923076923,14.38830418046677
-126.0,-0.05,6193.0,558.0,1.1e-05,0.05,-0.157206,306.57,-33.4641,0.0,126.0,0.0,33.4641,4.0610981,1165.0,-1.1e-05,-50.574825,264.966891,1.16,2.57627,0.157206,CANDIDATE,TESS,2.2209224137931036,16.6745856006885
-118.0,-0.12,5764.0,200.0,0.0001078,0.12,-0.290013,730.055,-17.4892,0.0,118.0,0.0,17.4892,5.6494351,1448.0,-0.0001078,-65.95319,278.680624,2.95,3.74551,0.290013,CANDIDATE,TESS,1.269664406779661,11.435628845230198
-129.9,-0.05,5159.0,1655.0,2.41e-05,0.05,-0.640925,58.7812,-535.884,0.0,129.9,0.0,535.884,7.3120981,771.0,-2.41e-05,-35.348041,278.41157,0.8,3.45268,0.640925,CANDIDATE,TESS,4.315849999999999,3.088354942487553
-128.268,-0.0674397,6116.0,12776.05708,4.79e-05,0.0674397,-0.7939886,1524.9617185,-98.83282,0.0,128.268,0.0,98.83282,2.9852193,1593.8024312,-4.79e-05,-86.61053,314.381155,1.48347,17.0487122,0.7939886,CANDIDATE,TESS,11.492454987293305,129.26937711582045
-121.718,-0.0448845,5164.0,1530.5878174,0.0002139,0.0448845,-1.8854746,45.8125278,-135.24345,0.0,121.718,0.0,135.24345,10.5789534,663.5380216,-0.0002139,61.601738,190.769321,0.765045,3.0009044,1.8854746,CANDIDATE,TESS,3.922520113195956,11.31727871035529
-157.0,-0.0099053,3359.0,746.4231884,3.9e-06,0.0099053,-0.4824169,363.4366793,-39.061657,0.0,157.0,0.0,39.061657,0.2939493,1113.594144,-3.9e-06,74.767411,84.856001,0.33188,0.9372852,0.4824169,CANDIDATE,TESS,2.8241689767385805,19.108846007223914
-130.842,0.0,6487.0,3065.8159708,0.0,0.0,-0.4519871,1.7268018,-167.05446,0.0,130.842,0.0,167.05446,0.0,292.3683615,0.0,78.944752,142.031271,1.0,5.6562862,0.4519871,CANDIDATE,TESS,5.6562862,18.35219467232422
-167.195,-0.0976908,6534.0,1602.3801725,0.0,0.0976908,-0.5117028,2.946782,-88.02358,0.0,167.195,0.0,88.02358,0.0,334.1617606,0.0,69.729484,143.137378,2.2886801,9.531746,0.5117028,CANDIDATE,TESS,4.164734949196264,18.203987755326473
-145.705,-0.0684874,5972.63,479.47449,0.0059146,0.0684874,-1.4511145,0.6531366,-39.119133,0.0,145.705,0.0,39.119133,735.797917,229.2824174,-0.0059146,42.042931,103.906879,1.24541,2.7674128,1.4511145,CANDIDATE,TESS,2.222089753575128,12.256777009858578
-159.34,-0.0651181,6477.0,789.17357,0.0,0.0651181,-0.334312,8.5317587,-42.827816,0.0,159.34,0.0,42.827816,0.0,435.8924938,0.0,69.086612,325.003248,1.56674,4.5545799,0.334312,CANDIDATE,TESS,2.907042585240691,18.42665920671743
-124.798,-0.0657286,6002.0,479.4666113,0.0115528,0.0657286,-0.2571751,0.8549995,-36.37981,0.0,124.798,0.0,36.37981,718.652003,245.2512392,-0.0115528,-48.958006,356.628534,1.3949,3.447372,0.2571751,CANDIDATE,TESS,2.4714115707219158,13.179469912019883
-127.053,-0.0555528,4722.0,16102.9689949,5.77e-05,0.0555528,-0.8291878,9.8437073,-432.6514,0.0,127.053,0.0,432.6514,731.9966539,451.7617145,-5.77e-05,-26.066616,170.276336,0.756773,10.6774533,0.8291878,CANDIDATE,TESS,14.109189017050026,37.21926935842574
0.0,-0.0069743,3202.0,2512.1192447,3.8e-06,0.0069743,-0.1581887,20.9593189,-97.33358,0.0,0.0,0.0,97.33358,1.6289322,545.7126746,-3.8e-06,-47.154936,153.70907,0.226407,1.2145664,0.1581887,CONFIRMED,TESS,5.364526715163401,25.809378887532954
-132.644,-0.0635578,7271.0,2389.5186523,0.0,0.0635578,-0.3606786,2.1568906,-56.29831,0.0,132.644,0.0,56.29831,0.0,309.0841804,0.0,-50.613758,137.046678,1.7819099,9.3912424,0.3606786,CANDIDATE,TESS,5.270323937254066,42.44387890684463
-125.814,-0.0598116,4713.0,1566.5840348,0.0,0.0598116,-2.97876,16.5103821,-190.24838,0.0,125.814,0.0,190.24838,0.0,514.1135268,0.0,-26.556512,327.638875,0.815268,3.1919762,2.97876,CANDIDATE,TESS,3.915247746753215,8.234414583714194
-238.967,-0.051191,8450.0,1352.2809088,0.0,0.051191,-0.7648462,1.8314743,-107.12722,0.0,238.967,0.0,107.12722,0.0,296.7016455,0.0,47.090352,330.55306,1.67454,6.3590858,0.7648462,CANDIDATE,TESS,3.7975120331553742,12.623130785994446
-109.086,-0.0554572,6439.2,276.3656087,0.0001111,0.0554572,-0.1982762,125.152068,-26.241314,0.0,109.086,0.0,26.241314,19.7468103,853.059369,-0.0001111,63.573608,172.258188,1.4073499,2.6201221,0.1982762,CANDIDATE,TESS,1.8617417743803442,10.531698553662366
-157.0,-0.0196111,3907.0,12885.3671957,0.0,0.0196111,-20.549295,15.6664583,-1372.0309,0.0,157.0,0.0,1372.0309,0.0,507.4140128,0.0,59.109923,8.334322,0.663933,11.6792669,20.549295,CANDIDATE,TESS,17.591032378267084,9.391455539157318
-126.063,-0.0569849,6608.0,1323.0928698,0.0,0.0569849,-1.3313838,1.5465501,-243.02011,0.0,126.063,0.0,243.02011,0.0,284.4204055,0.0,78.50475,101.546921,1.3326,6.1245707,1.3313838,CANDIDATE,TESS,4.59595580069038,5.444376063363645
-116.407,-0.0558543,5988.0,309.0178416,7.61e-05,0.0558543,-0.9361733,69.1573302,-23.955965,0.0,116.407,0.0,23.955965,22.6957088,735.4942881,-7.61e-05,-1.326372,14.901911,1.2555,2.2731788,0.9361733,CANDIDATE,TESS,1.8105765033851056,12.899411132049993
-134.7,-0.08,6760.0,917.0,0.004653,0.08,-3.71894,2.08998,-2058.33,0.0,134.7,0.0,2058.33,5.4496736,334.0,-0.004653,-46.874959,290.471912,1.57,8.32098,3.71894,CANDIDATE,TESS,5.299987261146497,0.4455067943429868
-126.8,-0.06,4794.0,844.0,0.0007639,0.06,-0.207657,94.0962,-83.9987,0.0,126.8,0.0,83.9987,3.4268387,867.0,-0.0007639,-36.65686,283.536275,0.77,2.12571,0.207657,CANDIDATE,TESS,2.760662337662338,10.047774548891828
0.0,0.0,5542.0,1719.0971731,0.0002089,0.0,-0.8521317,739.5821823,-133.29292,0.0,0.0,0.0,133.29292,2.3170053,1330.0450754,-0.0002089,-55.347336,286.14225,1.0432,4.4811227,0.8521317,CANDIDATE,TESS,4.295554735429448,12.89713792075378
-135.357,-0.110874,6875.0,2801.3182472,0.0014515,0.110874,-1.0668893,2221.0308758,-254.27385,0.0,135.357,0.0,254.27385,4.3816966,1750.8881304,-0.0014515,-50.06171,285.449882,1.99491,10.8739335,1.0668893,CANDIDATE,TESS,5.450839135600102,11.016934093694651
-125.717,-0.0462512,5443.0,24582.4117134,0.0001395,0.0462512,-0.7528685,269.1657299,-220.33632,0.0,125.717,0.0,220.33632,3.7783401,1033.0579657,-0.0001395,-44.0587,305.872437,0.863922,13.8305377,0.7528685,CONFIRMED,TESS,16.009012040438837,111.56767850801901
0.0,0.0,5372.0,2634.0168857,0.0011236,0.0,-0.3222442,283.2736399,-153.88577,0.0,0.0,0.0,153.88577,4.243624,1046.3362951,-0.0011236,-40.61341,286.539132,1.0,5.7584838,0.3222442,CANDIDATE,TESS,5.7584838,17.116702120670414
-122.0,0.0,5009.0,23589.8587425,0.0005007,0.0,-1.4774289,198.7022717,-1684.1556,0.0,122.0,0.0,1684.1556,3.8568001,957.5698373,-0.0005007,-70.986935,2.879651,0.849464,12.9539382,1.4774289,CANDIDATE,TESS,15.249543476827741,14.006935429541072
-122.0,0.0,4848.0,25164.5811952,7.7e-05,0.0,-0.3519328,289.816123,-515.22485,0.0,122.0,0.0,515.22485,2.7086444,1052.3262047,-7.7e-05,-80.766966,320.826158,0.851167,13.966554,0.3519328,CANDIDATE,TESS,16.408711803911572,48.841939970869035
